transcript_id	cluster
ENSMUST00000170331.7	7
ENSMUST00000170335.3	6
ENSMUST00000170350.7	7
ENSMUST00000170473.7	7
ENSMUST00000170482.1	2
ENSMUST00000170488.7	7
ENSMUST00000170489.1	4
ENSMUST00000170495.1	7
ENSMUST00000170517.7	4
ENSMUST00000170540.7	6
ENSMUST00000170557.1	1
ENSMUST00000170693.7	7
ENSMUST00000170711.7	6
ENSMUST00000170715.7	6
ENSMUST00000170720.1	4
ENSMUST00000170795.1	6
ENSMUST00000170803.1	2
ENSMUST00000170810.7	4
ENSMUST00000170827.8	1
ENSMUST00000170836.2	6
ENSMUST00000170840.7	6
ENSMUST00000170863.1	1
ENSMUST00000170883.7	4
ENSMUST00000170895.2	7
ENSMUST00000170953.2	6
ENSMUST00000171057.1	5
ENSMUST00000171127.2	2
ENSMUST00000171129.7	4
ENSMUST00000171203.1	1
ENSMUST00000171216.1	7
ENSMUST00000171239.1	1
ENSMUST00000171318.1	4
ENSMUST00000171320.1	2
ENSMUST00000171332.1	4
ENSMUST00000171419.7	1
ENSMUST00000171530.7	7
ENSMUST00000171532.7	4
ENSMUST00000171541.1	4
ENSMUST00000171572.7	4
ENSMUST00000171588.1	1
ENSMUST00000171599.7	4
ENSMUST00000171640.7	7
ENSMUST00000171708.1	2
ENSMUST00000171711.1	6
ENSMUST00000171737.1	4
ENSMUST00000171749.2	5
ENSMUST00000171770.8	4
ENSMUST00000171786.7	6
ENSMUST00000171797.1	6
ENSMUST00000171808.7	5
ENSMUST00000171937.1	5
ENSMUST00000171960.1	1
ENSMUST00000171975.7	7
ENSMUST00000171976.1	5
ENSMUST00000172040.7	5
ENSMUST00000172089.1	6
ENSMUST00000172107.7	6
ENSMUST00000172122.7	5
ENSMUST00000172132.8	1
ENSMUST00000172134.1	4
ENSMUST00000172142.7	1
ENSMUST00000172154.7	7
ENSMUST00000172165.7	4
ENSMUST00000172184.1	4
ENSMUST00000172202.1	5
ENSMUST00000172272.7	6
ENSMUST00000172281.7	4
ENSMUST00000172288.2	4
ENSMUST00000172444.1	4
ENSMUST00000172450.1	1
ENSMUST00000172452.7	6
ENSMUST00000172527.7	2
ENSMUST00000172529.7	3
ENSMUST00000172531.1	6
ENSMUST00000172540.1	2
ENSMUST00000172557.1	5
ENSMUST00000172570.1	5
ENSMUST00000172574.1	1
ENSMUST00000172579.2	2
ENSMUST00000172581.1	2
ENSMUST00000172588.1	1
ENSMUST00000172594.1	4
ENSMUST00000172637.7	5
ENSMUST00000172642.1	6
ENSMUST00000172651.7	6
ENSMUST00000172658.1	5
ENSMUST00000172665.1	5
ENSMUST00000172695.1	6
ENSMUST00000172804.7	2
ENSMUST00000172808.1	5
ENSMUST00000172812.2	1
ENSMUST00000172884.7	5
ENSMUST00000172913.1	7
ENSMUST00000172921.2	4
ENSMUST00000172974.7	1
ENSMUST00000172977.7	5
ENSMUST00000172993.1	7
ENSMUST00000173078.7	1
ENSMUST00000173086.1	4
ENSMUST00000173111.1	5
ENSMUST00000173142.1	5
ENSMUST00000173166.1	1
ENSMUST00000173183.1	7
ENSMUST00000173192.1	2
ENSMUST00000173194.7	4
ENSMUST00000173232.1	5
ENSMUST00000173246.7	5
ENSMUST00000173253.1	6
ENSMUST00000173270.7	1
ENSMUST00000173286.7	4
ENSMUST00000173314.1	1
ENSMUST00000173336.1	5
ENSMUST00000173434.1	7
ENSMUST00000173456.7	4
ENSMUST00000173482.7	4
ENSMUST00000173485.7	2
ENSMUST00000173491.7	4
ENSMUST00000173556.1	5
ENSMUST00000173557.1	4
ENSMUST00000173562.1	2
ENSMUST00000173565.1	6
ENSMUST00000173578.1	5
ENSMUST00000173596.1	7
ENSMUST00000173605.1	1
ENSMUST00000173631.7	7
ENSMUST00000173649.1	2
ENSMUST00000173672.1	1
ENSMUST00000173691.1	6
ENSMUST00000173698.1	2
ENSMUST00000173722.7	4
ENSMUST00000173801.7	6
ENSMUST00000173806.1	6
ENSMUST00000173818.7	5
ENSMUST00000173844.7	4
ENSMUST00000173860.7	4
ENSMUST00000173867.7	6
ENSMUST00000173911.1	5
ENSMUST00000173967.1	1
ENSMUST00000173987.1	6
ENSMUST00000173997.1	5
ENSMUST00000174008.7	7
ENSMUST00000174035.1	4
ENSMUST00000174038.1	6
ENSMUST00000174047.7	6
ENSMUST00000174048.7	6
ENSMUST00000174142.1	1
ENSMUST00000174164.1	2
ENSMUST00000174173.1	6
ENSMUST00000174189.1	2
ENSMUST00000174236.7	4
ENSMUST00000174266.7	1
ENSMUST00000174287.1	1
ENSMUST00000174306.7	6
ENSMUST00000174308.1	1
ENSMUST00000174355.7	6
ENSMUST00000174372.2	1
ENSMUST00000174411.1	2
ENSMUST00000174419.1	3
ENSMUST00000174464.1	6
ENSMUST00000174470.1	2
ENSMUST00000174476.1	5
ENSMUST00000174477.7	5
ENSMUST00000174510.7	4
ENSMUST00000174545.7	6
ENSMUST00000174559.1	2
ENSMUST00000174561.7	5
ENSMUST00000174563.7	3
ENSMUST00000174586.7	7
ENSMUST00000174604.7	4
ENSMUST00000174616.7	4
ENSMUST00000174632.7	6
ENSMUST00000174653.1	6
ENSMUST00000174662.1	6
ENSMUST00000174672.1	2
ENSMUST00000174691.7	4
ENSMUST00000174703.1	5
ENSMUST00000174711.7	4
ENSMUST00000174733.1	7
ENSMUST00000174736.1	5
ENSMUST00000174745.7	6
ENSMUST00000174757.7	5
ENSMUST00000174779.7	6
ENSMUST00000174784.1	1
ENSMUST00000174786.1	1
ENSMUST00000174808.1	1
ENSMUST00000174817.7	7
ENSMUST00000174924.2	1
ENSMUST00000174972.1	6
ENSMUST00000175032.2	1
ENSMUST00000175061.1	1
ENSMUST00000175076.2	6
ENSMUST00000175078.1	6
ENSMUST00000175110.1	5
ENSMUST00000175164.2	5
ENSMUST00000175240.1	1
ENSMUST00000175265.2	7
ENSMUST00000175335.1	1
ENSMUST00000175424.2	5
ENSMUST00000175462.1	5
ENSMUST00000175494.2	5
ENSMUST00000175580.1	5
ENSMUST00000175646.1	4
ENSMUST00000175655.1	4
ENSMUST00000175705.1	4
ENSMUST00000175714.7	2
ENSMUST00000175750.1	6
ENSMUST00000175883.7	4
ENSMUST00000175924.1	5
ENSMUST00000175934.7	5
ENSMUST00000175939.1	6
ENSMUST00000175977.7	6
ENSMUST00000175991.7	5
ENSMUST00000176010.7	7
ENSMUST00000176041.7	5
ENSMUST00000176158.1	7
ENSMUST00000176209.1	6
ENSMUST00000176305.7	6
ENSMUST00000176308.1	4
ENSMUST00000176411.7	1
ENSMUST00000176498.1	7
ENSMUST00000176519.7	4
ENSMUST00000176535.7	2
ENSMUST00000176551.2	5
ENSMUST00000176557.7	4
ENSMUST00000176558.1	6
ENSMUST00000176581.1	4
ENSMUST00000176615.1	6
ENSMUST00000176683.7	6
ENSMUST00000176725.7	6
ENSMUST00000176740.1	4
ENSMUST00000176761.2	7
ENSMUST00000176797.7	6
ENSMUST00000176818.1	6
ENSMUST00000176834.7	7
ENSMUST00000176839.1	6
ENSMUST00000176848.1	5
ENSMUST00000176853.1	4
ENSMUST00000176877.1	4
ENSMUST00000176888.7	6
ENSMUST00000176966.1	5
ENSMUST00000177020.1	4
ENSMUST00000177051.7	7
ENSMUST00000177064.7	4
ENSMUST00000177113.1	1
ENSMUST00000177144.1	5
ENSMUST00000177163.7	7
ENSMUST00000177172.7	5
ENSMUST00000177253.1	5
ENSMUST00000177301.1	6
ENSMUST00000177356.1	4
ENSMUST00000177377.7	6
ENSMUST00000177424.1	4
ENSMUST00000177542.1	1
ENSMUST00000177592.1	7
ENSMUST00000177671.7	1
ENSMUST00000177754.7	5
ENSMUST00000177767.1	6
ENSMUST00000177864.1	1
ENSMUST00000177868.1	4
ENSMUST00000177893.1	6
ENSMUST00000177918.7	6
ENSMUST00000178015.7	5
ENSMUST00000178034.7	5
ENSMUST00000178075.7	6
ENSMUST00000178092.1	2
ENSMUST00000178147.2	6
ENSMUST00000178254.1	4
ENSMUST00000178310.7	4
ENSMUST00000178312.1	5
ENSMUST00000178385.8	6
ENSMUST00000178404.1	3
ENSMUST00000178557.1	6
ENSMUST00000178593.1	5
ENSMUST00000178598.2	6
ENSMUST00000178605.1	1
ENSMUST00000178636.1	6
ENSMUST00000178676.1	4
ENSMUST00000178773.1	6
ENSMUST00000178774.2	2
ENSMUST00000178812.7	1
ENSMUST00000178858.2	5
ENSMUST00000178955.1	5
ENSMUST00000178993.2	6
ENSMUST00000178995.1	4
ENSMUST00000179022.7	6
ENSMUST00000179077.1	1
ENSMUST00000179104.1	4
ENSMUST00000179201.1	1
ENSMUST00000179224.7	6
ENSMUST00000179225.1	5
ENSMUST00000179271.1	4
ENSMUST00000179301.7	7
ENSMUST00000179324.1	5
ENSMUST00000179341.1	4
ENSMUST00000179343.2	1
ENSMUST00000179445.7	4
ENSMUST00000179478.7	5
ENSMUST00000179543.7	4
ENSMUST00000179554.1	4
ENSMUST00000179569.1	5
ENSMUST00000179620.7	7
ENSMUST00000179623.1	6
ENSMUST00000179748.7	4
ENSMUST00000179760.1	5
ENSMUST00000179781.7	1
ENSMUST00000179820.1	2
ENSMUST00000179857.1	5
ENSMUST00000179869.1	5
ENSMUST00000179882.1	2
ENSMUST00000180077.6	2
ENSMUST00000180095.3	3
ENSMUST00000180159.7	5
ENSMUST00000180167.1	5
ENSMUST00000180233.2	4
ENSMUST00000180248.7	2
ENSMUST00000180255.1	6
ENSMUST00000180300.1	5
ENSMUST00000180341.1	6
ENSMUST00000180358.1	4
ENSMUST00000180369.1	6
ENSMUST00000180371.1	5
ENSMUST00000180422.1	6
ENSMUST00000180572.1	1
ENSMUST00000180757.1	1
ENSMUST00000180798.1	2
ENSMUST00000180967.1	2
ENSMUST00000181111.7	5
ENSMUST00000181186.1	5
ENSMUST00000181236.7	7
ENSMUST00000181248.1	1
ENSMUST00000181334.1	5
ENSMUST00000181470.1	7
ENSMUST00000181486.1	6
ENSMUST00000181664.7	5
ENSMUST00000181751.1	7
ENSMUST00000181836.1	5
ENSMUST00000181950.1	5
ENSMUST00000182061.7	1
ENSMUST00000182076.1	4
ENSMUST00000182088.7	2
ENSMUST00000182115.1	5
ENSMUST00000182157.1	4
ENSMUST00000182165.1	5
ENSMUST00000182209.7	1
ENSMUST00000182232.7	6
ENSMUST00000182328.7	6
ENSMUST00000182370.1	2
ENSMUST00000182393.7	7
ENSMUST00000182415.1	7
ENSMUST00000182432.1	1
ENSMUST00000182464.1	5
ENSMUST00000182480.7	1
ENSMUST00000182501.7	4
ENSMUST00000182517.1	7
ENSMUST00000182520.1	5
ENSMUST00000182540.1	1
ENSMUST00000182553.1	2
ENSMUST00000182644.7	1
ENSMUST00000182663.2	4
ENSMUST00000182713.1	4
ENSMUST00000182770.7	5
ENSMUST00000182800.7	5
ENSMUST00000182813.1	1
ENSMUST00000182819.7	5
ENSMUST00000182826.1	5
ENSMUST00000182855.7	2
ENSMUST00000182877.7	4
ENSMUST00000182881.1	6
ENSMUST00000182886.7	1
ENSMUST00000182887.1	4
ENSMUST00000182900.1	6
ENSMUST00000182904.7	4
ENSMUST00000182917.1	6
ENSMUST00000182925.1	4
ENSMUST00000182944.7	1
ENSMUST00000182951.7	7
ENSMUST00000182996.1	2
ENSMUST00000183011.7	7
ENSMUST00000183037.1	2
ENSMUST00000183070.7	4
ENSMUST00000183090.1	6
ENSMUST00000183121.1	2
ENSMUST00000183158.1	1
ENSMUST00000183181.1	5
ENSMUST00000183206.1	1
ENSMUST00000183223.7	6
ENSMUST00000183242.1	6
ENSMUST00000183274.7	4
ENSMUST00000183299.1	6
ENSMUST00000183304.1	1
ENSMUST00000183375.7	2
ENSMUST00000183478.1	6
ENSMUST00000183504.1	5
ENSMUST00000183511.1	5
ENSMUST00000183572.7	1
ENSMUST00000183599.1	1
ENSMUST00000183602.1	4
ENSMUST00000183680.1	4
ENSMUST00000183743.1	1
ENSMUST00000183800.1	1
ENSMUST00000183841.1	1
ENSMUST00000183898.1	4
ENSMUST00000183942.1	7
ENSMUST00000184158.1	1
ENSMUST00000184247.1	6
ENSMUST00000184281.1	1
ENSMUST00000184395.7	1
ENSMUST00000184437.1	1
ENSMUST00000184573.1	6
ENSMUST00000184607.1	5
ENSMUST00000184740.1	2
ENSMUST00000184756.1	5
ENSMUST00000184826.1	6
ENSMUST00000184866.7	4
ENSMUST00000184881.1	6
ENSMUST00000184884.1	5
ENSMUST00000184965.1	2
ENSMUST00000184987.1	5
ENSMUST00000185047.1	4
ENSMUST00000185089.1	5
ENSMUST00000185205.1	5
ENSMUST00000185232.1	6
ENSMUST00000185336.1	6
ENSMUST00000185349.6	4
ENSMUST00000185368.1	5
ENSMUST00000185384.6	5
ENSMUST00000185393.6	7
ENSMUST00000185447.1	4
ENSMUST00000185466.1	5
ENSMUST00000185650.1	6
ENSMUST00000185676.6	6
ENSMUST00000185707.1	7
ENSMUST00000185715.6	6
ENSMUST00000185752.1	4
ENSMUST00000185785.1	5
ENSMUST00000185915.1	1
ENSMUST00000185928.1	5
ENSMUST00000185993.1	5
ENSMUST00000186008.6	4
ENSMUST00000186044.1	5
ENSMUST00000186050.1	5
ENSMUST00000186164.6	7
ENSMUST00000186255.6	5
ENSMUST00000186295.1	5
ENSMUST00000186302.6	1
ENSMUST00000186364.1	4
ENSMUST00000186441.1	6
ENSMUST00000186492.1	5
ENSMUST00000186501.1	5
ENSMUST00000186528.6	7
ENSMUST00000186552.6	4
ENSMUST00000186565.6	6
ENSMUST00000186575.1	2
ENSMUST00000186613.1	2
ENSMUST00000186745.1	4
ENSMUST00000186787.6	1
ENSMUST00000186788.6	7
ENSMUST00000186882.1	7
ENSMUST00000186894.6	5
ENSMUST00000187005.6	4
ENSMUST00000187046.1	5
ENSMUST00000187098.1	5
ENSMUST00000187117.1	1
ENSMUST00000187500.6	3
ENSMUST00000187578.1	5
ENSMUST00000187714.1	5
ENSMUST00000187733.1	5
ENSMUST00000187832.6	6
ENSMUST00000187837.6	6
ENSMUST00000187952.1	4
ENSMUST00000187973.1	5
ENSMUST00000187980.1	6
ENSMUST00000187987.1	1
ENSMUST00000188025.6	6
ENSMUST00000188090.6	6
ENSMUST00000188092.1	2
ENSMUST00000188151.1	2
ENSMUST00000188288.1	5
ENSMUST00000188302.6	7
ENSMUST00000188306.1	6
ENSMUST00000188345.1	5
ENSMUST00000188359.1	6
ENSMUST00000188390.1	5
ENSMUST00000188459.3	1
ENSMUST00000188512.6	7
ENSMUST00000188524.1	6
ENSMUST00000188533.1	5
ENSMUST00000188593.1	2
ENSMUST00000188630.6	7
ENSMUST00000188650.1	6
ENSMUST00000188682.1	7
ENSMUST00000188775.1	2
ENSMUST00000188810.1	6
ENSMUST00000188882.1	7
ENSMUST00000188895.1	4
ENSMUST00000188988.6	4
ENSMUST00000189039.6	6
ENSMUST00000189099.1	5
ENSMUST00000189158.1	7
ENSMUST00000189160.1	2
ENSMUST00000189300.1	4
ENSMUST00000189443.1	4
ENSMUST00000189450.1	7
ENSMUST00000189504.1	6
ENSMUST00000189516.1	6
ENSMUST00000189529.6	6
ENSMUST00000189572.1	4
ENSMUST00000189605.1	6
ENSMUST00000189661.6	1
ENSMUST00000189664.1	2
ENSMUST00000189670.6	6
ENSMUST00000189707.1	1
ENSMUST00000189791.1	5
ENSMUST00000189793.6	4
ENSMUST00000189882.1	7
ENSMUST00000189919.6	5
ENSMUST00000189931.6	6
ENSMUST00000189938.1	7
ENSMUST00000189941.1	5
ENSMUST00000189951.6	4
ENSMUST00000189968.6	1
ENSMUST00000189977.1	1
ENSMUST00000190033.1	6
ENSMUST00000190075.1	1
ENSMUST00000190113.1	6
ENSMUST00000190117.1	6
ENSMUST00000190121.6	6
ENSMUST00000190125.1	5
ENSMUST00000190155.6	7
ENSMUST00000190226.6	4
ENSMUST00000190265.6	6
ENSMUST00000190275.1	7
ENSMUST00000190390.6	6
ENSMUST00000190464.6	6
ENSMUST00000190476.1	5
ENSMUST00000190530.1	6
ENSMUST00000190544.6	6
ENSMUST00000190574.1	1
ENSMUST00000190602.1	2
ENSMUST00000190658.6	2
ENSMUST00000190729.1	5
ENSMUST00000190760.1	4
ENSMUST00000191094.1	6
ENSMUST00000191097.1	5
ENSMUST00000191320.6	2
ENSMUST00000191428.6	1
ENSMUST00000191436.6	6
ENSMUST00000191454.1	5
ENSMUST00000191512.1	6
ENSMUST00000191544.6	4
ENSMUST00000191552.1	6
ENSMUST00000191633.5	1
ENSMUST00000191699.1	6
ENSMUST00000191774.5	4
ENSMUST00000191775.1	4
ENSMUST00000191785.1	1
ENSMUST00000191865.1	2
ENSMUST00000191899.5	5
ENSMUST00000191900.5	1
ENSMUST00000191920.1	1
ENSMUST00000191939.1	4
ENSMUST00000192053.1	4
ENSMUST00000192122.1	6
ENSMUST00000192176.1	7
ENSMUST00000192197.1	6
ENSMUST00000192231.1	6
ENSMUST00000192269.2	4
ENSMUST00000192309.1	1
ENSMUST00000192355.5	5
ENSMUST00000192460.1	1
ENSMUST00000192609.5	4
ENSMUST00000192639.5	6
ENSMUST00000192659.1	6
ENSMUST00000192687.1	2
ENSMUST00000192702.5	4
ENSMUST00000192762.5	4
ENSMUST00000192775.1	1
ENSMUST00000192833.1	2
ENSMUST00000192853.1	6
ENSMUST00000192860.1	2
ENSMUST00000192863.1	4
ENSMUST00000192940.1	6
ENSMUST00000193016.1	4
ENSMUST00000193101.1	4
ENSMUST00000193102.1	6
ENSMUST00000193225.1	6
ENSMUST00000193231.5	5
ENSMUST00000193233.1	1
ENSMUST00000193235.1	3
ENSMUST00000193249.1	5
ENSMUST00000193269.1	4
ENSMUST00000193279.1	6
ENSMUST00000193297.1	6
ENSMUST00000193394.1	1
ENSMUST00000193421.1	5
ENSMUST00000193446.5	4
ENSMUST00000193563.1	5
ENSMUST00000193615.1	5
ENSMUST00000193675.1	6
ENSMUST00000193694.1	7
ENSMUST00000193703.5	2
ENSMUST00000193779.1	1
ENSMUST00000193868.1	4
ENSMUST00000193876.1	1
ENSMUST00000193987.1	7
ENSMUST00000194045.6	6
ENSMUST00000194047.2	6
ENSMUST00000194059.1	5
ENSMUST00000194134.5	1
ENSMUST00000194168.1	6
ENSMUST00000194313.1	5
ENSMUST00000194365.1	5
ENSMUST00000194421.1	1
ENSMUST00000194434.1	5
ENSMUST00000194469.1	6
ENSMUST00000194529.1	1
ENSMUST00000194543.1	4
ENSMUST00000194558.5	4
ENSMUST00000194604.1	2
ENSMUST00000194608.1	5
ENSMUST00000194649.1	6
ENSMUST00000194706.1	4
ENSMUST00000194711.1	1
ENSMUST00000194737.1	1
ENSMUST00000194740.5	3
ENSMUST00000194778.5	5
ENSMUST00000194781.5	5
ENSMUST00000194798.1	4
ENSMUST00000194807.2	4
ENSMUST00000194838.1	2
ENSMUST00000194857.5	6
ENSMUST00000194884.1	4
ENSMUST00000194904.1	5
ENSMUST00000195014.5	4
ENSMUST00000195044.1	4
ENSMUST00000195047.1	7
ENSMUST00000195058.1	1
ENSMUST00000195067.1	1
ENSMUST00000195072.1	4
ENSMUST00000195209.1	5
ENSMUST00000195263.1	4
ENSMUST00000195334.1	4
ENSMUST00000195426.1	5
ENSMUST00000195443.5	4
ENSMUST00000195555.1	4
ENSMUST00000195605.5	1
ENSMUST00000195645.1	1
ENSMUST00000195654.1	5
ENSMUST00000195703.5	2
ENSMUST00000195726.1	5
ENSMUST00000195746.1	7
ENSMUST00000195824.1	4
ENSMUST00000195827.5	5
ENSMUST00000195891.1	5
ENSMUST00000195922.1	6
ENSMUST00000195978.4	1
ENSMUST00000195987.1	4
ENSMUST00000196094.4	5
ENSMUST00000196097.1	4
ENSMUST00000196111.4	4
ENSMUST00000196114.1	6
ENSMUST00000196161.1	2
ENSMUST00000196188.4	5
ENSMUST00000196216.1	5
ENSMUST00000196250.1	4
ENSMUST00000196254.4	5
ENSMUST00000196463.1	5
ENSMUST00000196466.1	5
ENSMUST00000196479.4	4
ENSMUST00000196492.2	1
ENSMUST00000196537.4	1
ENSMUST00000196576.1	5
ENSMUST00000196591.4	5
ENSMUST00000196598.1	2
ENSMUST00000196631.1	4
ENSMUST00000196650.1	7
ENSMUST00000196726.1	1
ENSMUST00000196729.1	3
ENSMUST00000196778.1	6
ENSMUST00000196878.1	6
ENSMUST00000196879.1	2
ENSMUST00000196936.1	5
ENSMUST00000196956.4	5
ENSMUST00000196997.1	4
ENSMUST00000197077.1	5
ENSMUST00000197105.1	3
ENSMUST00000197111.1	5
ENSMUST00000197135.4	1
ENSMUST00000197147.1	6
ENSMUST00000197153.1	6
ENSMUST00000197155.4	4
ENSMUST00000197156.1	7
ENSMUST00000197235.4	6
ENSMUST00000197438.4	5
ENSMUST00000197513.1	1
ENSMUST00000197533.1	5
ENSMUST00000197565.1	1
ENSMUST00000197651.1	5
ENSMUST00000197764.1	2
ENSMUST00000197766.1	4
ENSMUST00000197844.1	6
ENSMUST00000197957.1	7
ENSMUST00000197973.1	2
ENSMUST00000197984.4	5
ENSMUST00000198017.4	7
ENSMUST00000198094.1	5
ENSMUST00000198123.1	6
ENSMUST00000198126.1	5
ENSMUST00000198180.4	7
ENSMUST00000198415.1	2
ENSMUST00000198447.1	4
ENSMUST00000198477.1	1
ENSMUST00000198528.1	6
ENSMUST00000198567.1	5
ENSMUST00000198579.1	2
ENSMUST00000198667.1	5
ENSMUST00000198677.1	6
ENSMUST00000198688.4	6
ENSMUST00000198811.1	4
ENSMUST00000198865.4	1
ENSMUST00000198877.1	4
ENSMUST00000198914.1	4
ENSMUST00000198944.4	4
ENSMUST00000198951.1	7
ENSMUST00000199022.1	6
ENSMUST00000199040.1	2
ENSMUST00000199194.1	5
ENSMUST00000199199.1	6
ENSMUST00000199276.1	1
ENSMUST00000199282.1	7
ENSMUST00000199284.1	6
ENSMUST00000199311.1	7
ENSMUST00000199317.1	4
ENSMUST00000199320.4	7
ENSMUST00000199367.4	7
ENSMUST00000199369.4	2
ENSMUST00000199377.1	7
ENSMUST00000199478.1	1
ENSMUST00000199499.1	1
ENSMUST00000199584.4	5
ENSMUST00000199590.1	1
ENSMUST00000199699.4	7
ENSMUST00000199756.2	5
ENSMUST00000199834.4	4
ENSMUST00000199854.4	4
ENSMUST00000199921.1	6
ENSMUST00000199997.1	1
ENSMUST00000200012.4	7
ENSMUST00000200021.1	5
ENSMUST00000200031.1	4
ENSMUST00000200100.1	7
ENSMUST00000200106.1	2
ENSMUST00000200155.1	5
ENSMUST00000200186.4	5
ENSMUST00000200195.1	4
ENSMUST00000200238.4	4
ENSMUST00000200239.4	7
ENSMUST00000200240.1	6
ENSMUST00000200248.1	6
ENSMUST00000200250.4	5
ENSMUST00000200311.1	2
ENSMUST00000200392.4	2
ENSMUST00000200455.1	6
ENSMUST00000200624.1	5
ENSMUST00000200642.4	4
ENSMUST00000200724.1	7
ENSMUST00000200778.3	6
ENSMUST00000200808.1	4
ENSMUST00000200823.1	5
ENSMUST00000200825.1	6
ENSMUST00000200929.1	6
ENSMUST00000200970.1	4
ENSMUST00000201002.3	4
ENSMUST00000201010.1	2
ENSMUST00000201030.1	4
ENSMUST00000201155.1	6
ENSMUST00000201171.3	4
ENSMUST00000201185.3	1
ENSMUST00000201207.1	2
ENSMUST00000201287.1	5
ENSMUST00000201376.3	6
ENSMUST00000201407.1	6
ENSMUST00000201414.3	6
ENSMUST00000201464.1	5
ENSMUST00000201535.3	4
ENSMUST00000201559.3	7
ENSMUST00000201653.1	6
ENSMUST00000201662.1	4
ENSMUST00000201674.1	5
ENSMUST00000201688.3	2
ENSMUST00000201739.1	4
ENSMUST00000201768.1	5
ENSMUST00000201880.1	5
ENSMUST00000201888.1	2
ENSMUST00000201927.1	6
ENSMUST00000201979.3	4
ENSMUST00000201998.1	4
ENSMUST00000202002.1	6
ENSMUST00000202008.1	4
ENSMUST00000202089.3	7
ENSMUST00000202222.1	5
ENSMUST00000202236.1	4
ENSMUST00000202290.1	7
ENSMUST00000202294.3	6
ENSMUST00000202339.1	5
ENSMUST00000202361.3	4
ENSMUST00000202370.1	3
ENSMUST00000202469.1	7
ENSMUST00000202472.1	4
ENSMUST00000202478.3	5
ENSMUST00000202496.1	4
ENSMUST00000202505.1	4
ENSMUST00000202567.1	4
ENSMUST00000202601.3	4
ENSMUST00000202604.1	6
ENSMUST00000202822.1	2
ENSMUST00000202889.1	4
ENSMUST00000202904.1	4
ENSMUST00000203044.2	5
ENSMUST00000203077.2	5
ENSMUST00000203154.2	6
ENSMUST00000203164.2	2
ENSMUST00000203181.1	4
ENSMUST00000203220.2	6
ENSMUST00000203238.1	6
ENSMUST00000203253.1	7
ENSMUST00000203302.1	4
ENSMUST00000203331.2	1
ENSMUST00000203422.1	3
ENSMUST00000203429.1	6
ENSMUST00000203436.2	5
ENSMUST00000203469.1	4
ENSMUST00000203542.1	1
ENSMUST00000203578.2	4
ENSMUST00000203580.1	4
ENSMUST00000203813.1	4
ENSMUST00000203857.1	5
ENSMUST00000203929.1	6
ENSMUST00000203937.1	2
ENSMUST00000204000.1	4
ENSMUST00000204034.1	5
ENSMUST00000204070.1	4
ENSMUST00000204090.1	6
ENSMUST00000204119.2	2
ENSMUST00000204138.2	5
ENSMUST00000204164.1	4
ENSMUST00000204188.2	6
ENSMUST00000204206.1	6
ENSMUST00000204242.1	5
ENSMUST00000204272.2	7
ENSMUST00000204420.1	5
ENSMUST00000204433.2	2
ENSMUST00000204468.1	1
ENSMUST00000204483.1	4
ENSMUST00000204489.2	7
ENSMUST00000204549.1	1
ENSMUST00000204567.1	4
ENSMUST00000204592.2	6
ENSMUST00000204596.1	6
ENSMUST00000204598.2	7
ENSMUST00000204612.2	6
ENSMUST00000204671.2	2
ENSMUST00000204714.1	7
ENSMUST00000204768.1	6
ENSMUST00000204802.1	4
ENSMUST00000204838.1	4
ENSMUST00000204885.1	6
ENSMUST00000204890.2	4
ENSMUST00000204997.1	1
ENSMUST00000205121.1	1
ENSMUST00000205164.1	6
ENSMUST00000205204.1	5
ENSMUST00000205230.1	4
ENSMUST00000205234.2	4
ENSMUST00000205261.1	6
ENSMUST00000205262.1	4
ENSMUST00000205335.1	5
ENSMUST00000205363.1	5
ENSMUST00000205377.1	2
ENSMUST00000205384.1	6
ENSMUST00000205420.1	5
ENSMUST00000205435.1	6
ENSMUST00000205463.1	2
ENSMUST00000205470.1	2
ENSMUST00000205474.1	6
ENSMUST00000205477.1	2
ENSMUST00000205478.1	5
ENSMUST00000205517.1	6
ENSMUST00000205519.1	5
ENSMUST00000205594.1	5
ENSMUST00000205607.1	4
ENSMUST00000205663.1	6
ENSMUST00000205673.1	4
ENSMUST00000205765.1	7
ENSMUST00000205786.1	6
ENSMUST00000205806.1	5
ENSMUST00000205816.1	5
ENSMUST00000205830.1	4
ENSMUST00000205865.1	2
ENSMUST00000205870.1	3
ENSMUST00000205901.1	6
ENSMUST00000205952.1	6
ENSMUST00000206039.1	2
ENSMUST00000206053.1	4
ENSMUST00000206055.1	5
ENSMUST00000206065.1	6
ENSMUST00000206098.1	6
ENSMUST00000206113.1	5
ENSMUST00000206135.1	6
ENSMUST00000206153.1	7
ENSMUST00000206155.1	5
ENSMUST00000206178.1	5
ENSMUST00000206254.1	5
ENSMUST00000206262.1	6
ENSMUST00000206284.1	5
ENSMUST00000206287.1	5
ENSMUST00000206334.1	6
ENSMUST00000206353.1	5
ENSMUST00000206368.1	5
ENSMUST00000206415.1	2
ENSMUST00000206431.1	5
ENSMUST00000206464.1	7
ENSMUST00000206531.1	4
ENSMUST00000206589.1	7
ENSMUST00000206603.1	2
ENSMUST00000206669.1	5
ENSMUST00000206692.1	5
ENSMUST00000206794.1	4
ENSMUST00000206830.1	3
ENSMUST00000206868.1	1
ENSMUST00000206904.1	7
ENSMUST00000206947.1	6
