label	variable	group	Pseudotime	value	sd
RamDA_48h_C09	cluster_1	48h	1.80059263041183	1.22220699164272	0.263393458011843
RamDA_48h_C09	cluster_2	48h	1.80059263041183	-0.859677958470978	0.306664777340725
RamDA_48h_C09	cluster_3	48h	1.80059263041183	-0.0590132205725619	0.519834877193109
RamDA_48h_C09	cluster_4	48h	1.80059263041183	0.758329431000488	0.334628603051365
RamDA_48h_C09	cluster_5	48h	1.80059263041183	-1.23986208417708	0.197728369649763
RamDA_48h_C09	cluster_6	48h	1.80059263041183	-1.21083156425452	0.22925802697458
RamDA_48h_C09	cluster_7	48h	1.80059263041183	-0.659123183263885	0.409073736447157
RamDA_48h_C10	cluster_1	48h	1.30181283810203	0.305811884045073	0.491878170757665
RamDA_48h_C10	cluster_2	48h	1.30181283810203	-0.671289180399488	0.392122433783621
RamDA_48h_C10	cluster_3	48h	1.30181283810203	1.22999410570033	0.685113725535279
RamDA_48h_C10	cluster_4	48h	1.30181283810203	0.847197621625019	0.403879281262336
RamDA_48h_C10	cluster_5	48h	1.30181283810203	-0.555439648802639	0.317173236791568
RamDA_48h_C10	cluster_6	48h	1.30181283810203	0.0261657162623755	0.63911180853447
RamDA_48h_C10	cluster_7	48h	1.30181283810203	0.180912958964996	0.713241797868121
RamDA_48h_C11	cluster_1	48h	1.54258205426331	0.720865510594956	0.414527228270053
RamDA_48h_C11	cluster_2	48h	1.54258205426331	-0.760513544738013	0.342850102888754
RamDA_48h_C11	cluster_3	48h	1.54258205426331	0.930211835963584	0.616699079328224
RamDA_48h_C11	cluster_4	48h	1.54258205426331	0.94009325090198	0.317863161979326
RamDA_48h_C11	cluster_5	48h	1.54258205426331	-0.922179952381954	0.23243412572395
RamDA_48h_C11	cluster_6	48h	1.54258205426331	-0.461921233679907	0.521645909837502
RamDA_48h_C11	cluster_7	48h	1.54258205426331	-0.0653108697524589	0.550865880889028
RamDA_48h_C12	cluster_1	48h	1.26147455439497	0.243671509235158	0.490700877399858
RamDA_48h_C12	cluster_2	48h	1.26147455439497	-0.648199680612838	0.399301605948715
RamDA_48h_C12	cluster_3	48h	1.26147455439497	1.23490933749943	0.667463538830831
RamDA_48h_C12	cluster_4	48h	1.26147455439497	0.833030891794952	0.405374927902041
RamDA_48h_C12	cluster_5	48h	1.26147455439497	-0.478938251167227	0.320027578843477
RamDA_48h_C12	cluster_6	48h	1.26147455439497	0.129473584678938	0.618085997269806
RamDA_48h_C12	cluster_7	48h	1.26147455439497	0.280818839180776	0.708183098412442
RamDA_48h_D01	cluster_1	48h	1.67534121984425	0.975370678709283	0.331384175552719
RamDA_48h_D01	cluster_2	48h	1.67534121984425	-0.800857278200448	0.32342916523787
RamDA_48h_D01	cluster_3	48h	1.67534121984425	0.496333494144073	0.575833871315693
RamDA_48h_D01	cluster_4	48h	1.67534121984425	0.863976174989304	0.295785493424911
RamDA_48h_D01	cluster_5	48h	1.67534121984425	-1.08701218180003	0.179415074054416
RamDA_48h_D01	cluster_6	48h	1.67534121984425	-0.795604291574894	0.383690257444136
RamDA_48h_D01	cluster_7	48h	1.67534121984425	-0.3081554065685	0.47044576678963
RamDA_48h_D02	cluster_1	48h	1.34766641826507	0.378999005718957	0.485574797182572
RamDA_48h_D02	cluster_2	48h	1.34766641826507	-0.694488059755709	0.378531590639821
RamDA_48h_D02	cluster_3	48h	1.34766641826507	1.21256881115213	0.682533000292457
RamDA_48h_D02	cluster_4	48h	1.34766641826507	0.870856196372618	0.389366172204702
RamDA_48h_D02	cluster_5	48h	1.34766641826507	-0.637028550428754	0.308788273016086
RamDA_48h_D02	cluster_6	48h	1.34766641826507	-0.080767243271966	0.645375778279634
RamDA_48h_D02	cluster_7	48h	1.34766641826507	0.0992492493680304	0.696267938522926
RamDA_48h_D03	cluster_1	48h	1.7632436441987	1.14873430253803	0.270449728121418
RamDA_48h_D03	cluster_2	48h	1.7632436441987	-0.839985455689123	0.301344340395866
RamDA_48h_D03	cluster_3	48h	1.7632436441987	0.116696023433677	0.529544010575066
RamDA_48h_D03	cluster_4	48h	1.7632436441987	0.788159590153333	0.310562591323972
RamDA_48h_D03	cluster_5	48h	1.7632436441987	-1.19402284887485	0.1790953764249
RamDA_48h_D03	cluster_6	48h	1.7632436441987	-1.08145230085248	0.265391694287024
RamDA_48h_D03	cluster_7	48h	1.7632436441987	-0.551491318945222	0.408491949294578
RamDA_48h_D04	cluster_1	48h	1.5156296201195	0.670986256085512	0.426512498391578
RamDA_48h_D04	cluster_2	48h	1.5156296201195	-0.753400815068102	0.342884152914816
RamDA_48h_D04	cluster_3	48h	1.5156296201195	0.993707676220871	0.619774055174931
RamDA_48h_D04	cluster_4	48h	1.5156296201195	0.942465466328461	0.323467604570032
RamDA_48h_D04	cluster_5	48h	1.5156296201195	-0.88715442774449	0.244905056752128
RamDA_48h_D04	cluster_6	48h	1.5156296201195	-0.407807009037376	0.545277271666108
RamDA_48h_D04	cluster_7	48h	1.5156296201195	-0.0390099926425862	0.566023824056218
RamDA_48h_D05	cluster_1	48h	1.58960671857395	0.809478865109369	0.390486718797286
RamDA_48h_D05	cluster_2	48h	1.58960671857395	-0.773114667819141	0.341654951403038
RamDA_48h_D05	cluster_3	48h	1.58960671857395	0.79898598896594	0.610183241759702
RamDA_48h_D05	cluster_4	48h	1.58960671857395	0.923835205893704	0.309122213646242
RamDA_48h_D05	cluster_5	48h	1.58960671857395	-0.981617687466189	0.211556714522278
RamDA_48h_D05	cluster_6	48h	1.58960671857395	-0.56576225765189	0.478758279982688
RamDA_48h_D05	cluster_7	48h	1.58960671857395	-0.128874687344317	0.527451124777986
RamDA_48h_D06	cluster_1	48h	1.80804087396807	1.23678013303578	0.264155794946146
RamDA_48h_D06	cluster_2	48h	1.80804087396807	-0.863768566896069	0.309206308781333
RamDA_48h_D06	cluster_3	48h	1.80804087396807	-0.0947436930120224	0.518748646072076
RamDA_48h_D06	cluster_4	48h	1.80804087396807	0.75272274986006	0.340642867776507
RamDA_48h_D06	cluster_5	48h	1.80804087396807	-1.24906639919995	0.202409485748766
RamDA_48h_D06	cluster_6	48h	1.80804087396807	-1.23675345852503	0.224523980673748
RamDA_48h_D06	cluster_7	48h	1.80804087396807	-0.680274558465135	0.411658564703299
RamDA_48h_D07	cluster_1	48h	1.62956122009823	0.886177387980906	0.365559259870566
RamDA_48h_D07	cluster_2	48h	1.62956122009823	-0.784957702136019	0.336200724376857
RamDA_48h_D07	cluster_3	48h	1.62956122009823	0.667642184693854	0.598434384563522
RamDA_48h_D07	cluster_4	48h	1.62956122009823	0.899694604061432	0.302041319998319
RamDA_48h_D07	cluster_5	48h	1.62956122009823	-1.03103501056616	0.195305638108868
RamDA_48h_D07	cluster_6	48h	1.62956122009823	-0.665912193849825	0.438325293918774
RamDA_48h_D07	cluster_7	48h	1.62956122009823	-0.202525797246839	0.504977478083159
RamDA_48h_D08	cluster_1	48h	1.63791073621182	0.902350086423675	0.359735578367114
RamDA_48h_D08	cluster_2	48h	1.63791073621182	-0.787648059367262	0.334352185397046
RamDA_48h_D08	cluster_3	48h	1.63791073621182	0.637990882789715	0.594982854275217
RamDA_48h_D08	cluster_4	48h	1.63791073621182	0.893697873398701	0.300653212171501
RamDA_48h_D08	cluster_5	48h	1.63791073621182	-1.04128263265788	0.192116180419497
RamDA_48h_D08	cluster_6	48h	1.63791073621182	-0.688377594581947	0.429093445796273
RamDA_48h_D08	cluster_7	48h	1.63791073621182	-0.220201099539424	0.499429136291081
RamDA_48h_D10	cluster_1	48h	1.53447824965543	0.705794751829943	0.418238674098235
RamDA_48h_D10	cluster_2	48h	1.53447824965543	-0.75838706136026	0.342829892032844
RamDA_48h_D10	cluster_3	48h	1.53447824965543	0.950204688090039	0.617545893761343
RamDA_48h_D10	cluster_4	48h	1.53447824965543	0.941358825370859	0.319471745803747
RamDA_48h_D10	cluster_5	48h	1.53447824965543	-0.911736749368039	0.236167965493375
RamDA_48h_D10	cluster_6	48h	1.53447824965543	-0.445303847246659	0.528802660838704
RamDA_48h_D10	cluster_7	48h	1.53447824965543	-0.0567048027447271	0.555197027871758
RamDA_48h_D11	cluster_1	48h	1.29132915078222	0.289471173485115	0.492201550460656
RamDA_48h_D11	cluster_2	48h	1.29132915078222	-0.665521104901404	0.394501295142373
RamDA_48h_D11	cluster_3	48h	1.29132915078222	1.23212895592649	0.6824319152576
RamDA_48h_D11	cluster_4	48h	1.29132915078222	0.842819958245383	0.405422198355641
RamDA_48h_D11	cluster_5	48h	1.29132915078222	-0.535951935319348	0.318333406971807
RamDA_48h_D11	cluster_6	48h	1.29132915078222	0.0522254114683343	0.634993761497325
RamDA_48h_D11	cluster_7	48h	1.29132915078222	0.204312900865583	0.713876801095434
RamDA_48h_D12	cluster_1	48h	1.08457267918392	-0.0164812444669239	0.452082212912729
RamDA_48h_D12	cluster_2	48h	1.08457267918392	-0.526363052039215	0.38857649521824
RamDA_48h_D12	cluster_3	48h	1.08457267918392	1.16491735203808	0.514778067205703
RamDA_48h_D12	cluster_4	48h	1.08457267918392	0.832412790304194	0.348154877936313
RamDA_48h_D12	cluster_5	48h	1.08457267918392	-0.126190711593823	0.307030078009549
RamDA_48h_D12	cluster_6	48h	1.08457267918392	0.605033269750509	0.456724819702131
RamDA_48h_D12	cluster_7	48h	1.08457267918392	0.902268259268351	0.548874207379518
RamDA_48h_E02	cluster_1	48h	0.882818030328833	-0.33231941308552	0.440944577270419
RamDA_48h_E02	cluster_2	48h	0.882818030328833	-0.381617722996907	0.382670103605709
RamDA_48h_E02	cluster_3	48h	0.882818030328833	0.831458326217331	0.638662243906397
RamDA_48h_E02	cluster_4	48h	0.882818030328833	0.672993771144551	0.416583804442038
RamDA_48h_E02	cluster_5	48h	0.882818030328833	0.186146295300958	0.305233337482412
RamDA_48h_E02	cluster_6	48h	0.882818030328833	0.857438393394279	0.413582548848264
RamDA_48h_E02	cluster_7	48h	0.882818030328833	1.2133447668916	0.504269265324622
RamDA_48h_E05	cluster_1	48h	1.49566060625111	0.634499629632114	0.434852665745012
RamDA_48h_E05	cluster_2	48h	1.49566060625111	-0.74797017884172	0.34343842985179
RamDA_48h_E05	cluster_3	48h	1.49566060625111	1.03525779601708	0.623076717436567
RamDA_48h_E05	cluster_4	48h	1.49566060625111	0.940872768919435	0.328276931003385
RamDA_48h_E05	cluster_5	48h	1.49566060625111	-0.86058972450919	0.254127676768378
RamDA_48h_E05	cluster_6	48h	1.49566060625111	-0.369478903566769	0.562419092168183
RamDA_48h_E05	cluster_7	48h	1.49566060625111	-0.0232478105217001	0.578887162150867
RamDA_48h_E06	cluster_1	48h	1.64278423555694	0.911810969904625	0.356240188119776
RamDA_48h_E06	cluster_2	48h	1.64278423555694	-0.789258980632117	0.333160316982695
RamDA_48h_E06	cluster_3	48h	1.64278423555694	0.620344761801187	0.592811116289276
RamDA_48h_E06	cluster_4	48h	1.64278423555694	0.890072616315212	0.299874785380896
RamDA_48h_E06	cluster_5	48h	1.64278423555694	-1.04725458717119	0.190297723942967
RamDA_48h_E06	cluster_6	48h	1.64278423555694	-0.701739813597754	0.423556647564195
RamDA_48h_E06	cluster_7	48h	1.64278423555694	-0.230866111923924	0.496026961761456
RamDA_48h_E07	cluster_1	48h	1.59784583362968	0.825195852150321	0.385731752434281
RamDA_48h_E07	cluster_2	48h	1.59784583362968	-0.775438281249134	0.340961507265862
RamDA_48h_E07	cluster_3	48h	1.59784583362968	0.773362759698578	0.608370611374518
RamDA_48h_E07	cluster_4	48h	1.59784583362968	0.91955029535647	0.307635413485762
RamDA_48h_E07	cluster_5	48h	1.59784583362968	-0.991870711614369	0.208086156943924
RamDA_48h_E07	cluster_6	48h	1.59784583362968	-0.585445803724649	0.470840759400059
RamDA_48h_E07	cluster_7	48h	1.59784583362968	-0.142555933006065	0.523239831550568
RamDA_48h_E08	cluster_1	48h	1.48148121712067	0.608848808772693	0.44057415792685
RamDA_48h_E08	cluster_2	48h	1.48148121712067	-0.743962792274058	0.344348706207167
RamDA_48h_E08	cluster_3	48h	1.48148121712067	1.06196820010955	0.6263170724574
RamDA_48h_E08	cluster_4	48h	1.48148121712067	0.938082491884122	0.332185931768208
RamDA_48h_E08	cluster_5	48h	1.48148121712067	-0.841345718747614	0.260566472620382
RamDA_48h_E08	cluster_6	48h	1.48148121712067	-0.342865116678187	0.574288553303988
RamDA_48h_E08	cluster_7	48h	1.48148121712067	-0.0134634804098606	0.588955777247518
RamDA_48h_E10	cluster_1	48h	1.37000555959348	0.415700813200178	0.480072001839422
RamDA_48h_E10	cluster_2	48h	1.37000555959348	-0.704570252010366	0.370926568220467
RamDA_48h_E10	cluster_3	48h	1.37000555959348	1.19867367711847	0.674704745141835
RamDA_48h_E10	cluster_4	48h	1.37000555959348	0.88401224527461	0.379270100290766
RamDA_48h_E10	cluster_5	48h	1.37000555959348	-0.674542587695333	0.302943495776916
RamDA_48h_E10	cluster_6	48h	1.37000555959348	-0.128820806621271	0.641677476183785
RamDA_48h_E10	cluster_7	48h	1.37000555959348	0.070449319028473	0.681426506033895
RamDA_48h_E11	cluster_1	48h	1.8861733867161	1.38699002309741	0.311763157580627
RamDA_48h_E11	cluster_2	48h	1.8861733867161	-0.908462201900612	0.359825336190831
RamDA_48h_E11	cluster_3	48h	1.8861733867161	-0.477881418188346	0.521240159095245
RamDA_48h_E11	cluster_4	48h	1.8861733867161	0.700250635087509	0.419607737087296
RamDA_48h_E11	cluster_5	48h	1.8861733867161	-1.34759399792124	0.256901488721992
RamDA_48h_E11	cluster_6	48h	1.8861733867161	-1.50396166252186	0.232990778335804
RamDA_48h_E11	cluster_7	48h	1.8861733867161	-0.889533719087243	0.464993399981548
RamDA_48h_E12	cluster_1	48h	1.30786295679634	0.315306935184745	0.491490419859581
RamDA_48h_E12	cluster_2	48h	1.30786295679634	-0.674540550748415	0.390600179645498
RamDA_48h_E12	cluster_3	48h	1.30786295679634	1.22846926174451	0.686059614670037
RamDA_48h_E12	cluster_4	48h	1.30786295679634	0.849929299984302	0.402642055959292
RamDA_48h_E12	cluster_5	48h	1.30786295679634	-0.566548993151403	0.316368732972791
RamDA_48h_E12	cluster_6	48h	1.30786295679634	0.0113988027425838	0.641034011155591
RamDA_48h_E12	cluster_7	48h	1.30786295679634	0.16823985308136	0.712272161667591
RamDA_48h_F01	cluster_1	48h	1.49649279091128	0.636011830378001	0.434512186101797
RamDA_48h_F01	cluster_2	48h	1.49649279091128	-0.748200942122615	0.343400012943227
RamDA_48h_F01	cluster_3	48h	1.49649279091128	1.03361860934637	0.622911936781226
RamDA_48h_F01	cluster_4	48h	1.49649279091128	0.94099462836427	0.32806147225511
RamDA_48h_F01	cluster_5	48h	1.49649279091128	-0.86170878272792	0.253746124047531
RamDA_48h_F01	cluster_6	48h	1.49649279091128	-0.37105378871183	0.56171330178759
RamDA_48h_F01	cluster_7	48h	1.49649279091128	-0.0238537464169838	0.578320375651405
RamDA_48h_F02	cluster_1	48h	1.14790269181661	0.0760719875842122	0.464030431469332
RamDA_48h_F02	cluster_2	48h	1.14790269181661	-0.572608422948908	0.395208681535641
RamDA_48h_F02	cluster_3	48h	1.14790269181661	1.20672382764875	0.550410441824392
RamDA_48h_F02	cluster_4	48h	1.14790269181661	0.827869043946984	0.362264144761169
RamDA_48h_F02	cluster_5	48h	1.14790269181661	-0.250837688846367	0.311993791689082
RamDA_48h_F02	cluster_6	48h	1.14790269181661	0.442758778915401	0.511936524251776
RamDA_48h_F02	cluster_7	48h	1.14790269181661	0.669898946591685	0.609288809945369
RamDA_48h_F03	cluster_1	48h	1.39319354723125	0.454531412786954	0.473112607140194
RamDA_48h_F03	cluster_2	48h	1.39319354723125	-0.714193596537387	0.363161489229377
RamDA_48h_F03	cluster_3	48h	1.39319354723125	1.17997388892551	0.663961351657251
RamDA_48h_F03	cluster_4	48h	1.39319354723125	0.897851898762862	0.368027251776743
RamDA_48h_F03	cluster_5	48h	1.39319354723125	-0.711924166142233	0.295782458597007
RamDA_48h_F03	cluster_6	48h	1.39319354723125	-0.176182247949465	0.633555916284907
RamDA_48h_F03	cluster_7	48h	1.39319354723125	0.0467991688944169	0.66307570715863
RamDA_48h_F04	cluster_1	48h	1.80828197179375	1.23725129813884	0.26419292104638
RamDA_48h_F04	cluster_2	48h	1.80828197179375	-0.86390174544574	0.309296588061434
RamDA_48h_F04	cluster_3	48h	1.80828197179375	-0.0959034973868629	0.518717693303505
RamDA_48h_F04	cluster_4	48h	1.80828197179375	0.752543272810037	0.340843489510715
RamDA_48h_F04	cluster_5	48h	1.80828197179375	-1.24936476646485	0.202564718021387
RamDA_48h_F04	cluster_6	48h	1.80828197179375	-1.23759238372017	0.224386607246001
RamDA_48h_F04	cluster_7	48h	1.80828197179375	-0.680956558144059	0.41175421701363
RamDA_48h_F05	cluster_1	48h	1.73165437791876	1.08632904772099	0.288068147074972
RamDA_48h_F05	cluster_2	48h	1.73165437791876	-0.824640226337571	0.3056293771202
RamDA_48h_F05	cluster_3	48h	1.73165437791876	0.259537215516447	0.543541983233566
RamDA_48h_F05	cluster_4	48h	1.73165437791876	0.815138829986031	0.299013948803001
RamDA_48h_F05	cluster_5	48h	1.73165437791876	-1.15551876172632	0.172127476946869
RamDA_48h_F05	cluster_6	48h	1.73165437791876	-0.974516766024352	0.306511902181017
RamDA_48h_F05	cluster_7	48h	1.73165437791876	-0.460594604763344	0.424063173138219
RamDA_48h_F06	cluster_1	48h	1.54029392165651	0.716603987159985	0.415585777738052
RamDA_48h_F06	cluster_2	48h	1.54029392165651	-0.759913385074515	0.342845008004138
RamDA_48h_F06	cluster_3	48h	1.54029392165651	0.93593555285468	0.616936736079921
RamDA_48h_F06	cluster_4	48h	1.54029392165651	0.940498588784991	0.318312239746908
RamDA_48h_F06	cluster_5	48h	1.54029392165651	-0.919238309909059	0.233486069601575
RamDA_48h_F06	cluster_6	48h	1.54029392165651	-0.457196010755974	0.52367134598697
RamDA_48h_F06	cluster_7	48h	1.54029392165651	-0.0628158261400482	0.552072166786127
RamDA_48h_F07	cluster_1	48h	1.652834109529	0.93136736542262	0.348822485345745
RamDA_48h_F07	cluster_2	48h	1.652834109529	-0.792680307095233	0.330456377692285
RamDA_48h_F07	cluster_3	48h	1.652834109529	0.583183371420493	0.587990992827189
RamDA_48h_F07	cluster_4	48h	1.652834109529	0.882335783959556	0.298371714005151
RamDA_48h_F07	cluster_5	48h	1.652834109529	-1.0595503862838	0.186670822440719
RamDA_48h_F07	cluster_6	48h	1.652834109529	-0.729870908582202	0.411782636953658
RamDA_48h_F07	cluster_7	48h	1.652834109529	-0.253639462242558	0.488631931761943
RamDA_48h_F08	cluster_1	48h	1.52658539272175	0.691176416174619	0.421759266977868
RamDA_48h_F08	cluster_2	48h	1.52658539272175	-0.756309260791947	0.342821672778001
RamDA_48h_F08	cluster_3	48h	1.52658539272175	0.968931002149634	0.618412567698616
RamDA_48h_F08	cluster_4	48h	1.52658539272175	0.942134611351733	0.321094851313317
RamDA_48h_F08	cluster_5	48h	1.52658539272175	-0.901495450355599	0.239821668847513
RamDA_48h_F08	cluster_6	48h	1.52658539272175	-0.429418965160537	0.53573043226883
RamDA_48h_F08	cluster_7	48h	1.52658539272175	-0.0489192496268552	0.559590418638189
RamDA_48h_F09	cluster_1	48h	1.16069364044445	0.0946827643609341	0.467447375735312
RamDA_48h_F09	cluster_2	48h	1.16069364044445	-0.581705925774815	0.396698686299649
RamDA_48h_F09	cluster_3	48h	1.16069364044445	1.21279719783315	0.563675693049349
RamDA_48h_F09	cluster_4	48h	1.16069364044445	0.826750526497204	0.367988275214469
RamDA_48h_F09	cluster_5	48h	1.16069364044445	-0.276684125549268	0.313353291845498
RamDA_48h_F09	cluster_6	48h	1.16069364044445	0.407738682348444	0.524818764936414
RamDA_48h_F09	cluster_7	48h	1.16069364044445	0.621769924049698	0.623428212791177
RamDA_48h_F10	cluster_1	48h	1.68406069350523	0.992484675853637	0.324434810971467
RamDA_48h_F10	cluster_2	48h	1.68406069350523	-0.80422580352141	0.320474740016293
RamDA_48h_F10	cluster_3	48h	1.68406069350523	0.461405354046387	0.57077739945088
RamDA_48h_F10	cluster_4	48h	1.68406069350523	0.85657924509367	0.295205055173776
RamDA_48h_F10	cluster_5	48h	1.68406069350523	-1.09763050832181	0.17706441504777
RamDA_48h_F10	cluster_6	48h	1.68406069350523	-0.82203924907344	0.372214557112627
RamDA_48h_F10	cluster_7	48h	1.68406069350523	-0.330443807315922	0.462968838383808
RamDA_48h_F11	cluster_1	48h	1.6929104378524	1.00988639590261	0.317355079822231
RamDA_48h_F11	cluster_2	48h	1.6929104378524	-0.807762675826058	0.317435455888323
RamDA_48h_F11	cluster_3	48h	1.6929104378524	0.425262438672578	0.565552146928224
RamDA_48h_F11	cluster_4	48h	1.6929104378524	0.848963324511514	0.294937682378387
RamDA_48h_F11	cluster_5	48h	1.6929104378524	-1.10839958967015	0.175034388342657
RamDA_48h_F11	cluster_6	48h	1.6929104378524	-0.849389472933506	0.360284200256322
RamDA_48h_F11	cluster_7	48h	1.6929104378524	-0.353648742359667	0.455278818771399
RamDA_48h_F12	cluster_1	48h	1.73878864682416	1.10042785142189	0.283394544304413
RamDA_48h_F12	cluster_2	48h	1.73878864682416	-0.827987561308501	0.30408912766873
